Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,Developer,Rating
16.0,2004.0,7.0,277.0,0.17,0.13,0.3,0.05,0.66,63.0,44.0,47.0,788.0,7.0
19.0,2005.0,10.0,139.0,0.1,0.0,0.0,0.01,0.11,77.0,17.0,20.0,449.0,1.0
26.0,2011.0,0.0,85.0,0.0,0.0,0.13,0.0,0.13,68.8,29.0,52.0,486.4,5.8
28.0,2014.0,0.0,277.0,0.07,0.05,0.01,0.01,0.14,69.2,24.2,148.0,812.0,5.0
19.0,2012.0,0.0,349.0,0.0,0.0,0.05,0.0,0.05,61.0,28.4,26.2,910.0,6.2
4.0,2007.0,10.0,464.0,0.15,0.0,0.0,0.01,0.16,72.4,20.8,40.4,402.0,1.0
15.0,1999.0,3.0,528.0,0.14,0.1,0.0,0.02,0.25,65.2,10.8,18.8,1081.6,4.2
15.0,1999.0,3.0,277.0,0.02,0.01,0.0,0.0,0.04,63.2,13.6,118.8,989.6,4.8
28.0,2011.0,1.0,528.0,0.1,0.02,0.0,0.01,0.14,35.0,11.0,7.0,1539.0,7.0
26.0,2010.0,10.0,21.0,0.39,0.11,0.0,0.04,0.54,56.4,13.0,7.0,1217.0,1.0
20.0,2015.0,0.0,264.0,0.0,0.0,0.01,0.0,0.01,53.8,16.2,58.8,763.2,6.0
7.0,2004.0,8.0,21.0,0.31,0.08,0.0,0.01,0.4,74.0,31.0,13.0,508.0,7.0
16.0,2005.0,0.0,139.0,0.34,0.01,0.0,0.06,0.41,69.0,29.0,36.0,445.0,7.0
29.0,2003.0,10.0,325.0,0.36,0.08,0.0,0.02,0.46,89.0,44.0,31.0,1083.0,1.0
21.0,1995.0,11.0,199.0,0.0,0.0,0.08,0.0,0.08,58.2,18.6,118.2,757.4,4.6
29.0,2003.0,6.0,17.0,0.02,0.0,0.0,0.0,0.02,66.0,15.0,5.0,44.0,7.0
19.0,2011.0,3.0,277.0,0.0,0.0,0.06,0.0,0.06,60.0,15.0,40.6,911.4,5.0
26.0,2009.0,1.0,350.0,0.07,0.0,0.0,0.01,0.07,67.4,26.0,32.6,1395.0,1.0
20.0,2011.0,2.0,85.0,0.17,0.08,0.0,0.04,0.29,80.0,48.0,93.0,268.0,7.0
28.0,2008.0,9.0,528.0,0.06,0.01,0.07,0.01,0.15,64.0,22.0,38.0,552.0,7.0
26.0,2009.0,8.0,139.0,0.32,0.1,0.01,0.04,0.47,82.0,76.0,82.0,503.0,5.0
19.0,2010.0,2.0,277.0,0.0,0.0,0.11,0.0,0.11,66.0,13.8,14.0,823.0,5.4
28.0,2010.0,2.0,139.0,0.23,0.09,0.0,0.02,0.35,79.0,63.0,55.0,453.0,7.0
4.0,2009.0,1.0,127.0,0.38,0.25,0.0,0.07,0.7,47.2,13.4,30.4,1689.0,1.0
26.0,2010.0,8.0,306.0,0.24,0.0,0.0,0.01,0.25,57.8,11.8,33.8,903.0,7.0
28.0,2009.0,3.0,21.0,0.65,0.37,0.0,0.11,1.13,85.0,69.0,108.0,1004.0,7.0
16.0,2009.0,10.0,139.0,0.28,0.22,0.0,0.07,0.58,77.6,24.8,8.8,453.0,1.0
15.0,1997.0,7.0,376.0,0.12,0.08,0.0,0.01,0.21,59.0,21.6,116.0,908.8,4.0
29.0,2004.0,8.0,139.0,0.43,0.19,0.0,0.02,0.64,83.0,51.0,27.0,445.0,7.0
29.0,2002.0,0.0,448.0,0.09,0.02,0.0,0.0,0.11,75.8,36.2,31.6,570.4,6.2
4.0,2010.0,1.0,88.0,0.12,0.01,0.0,0.01,0.13,50.0,8.0,29.8,294.0,1.0
18.0,2013.0,10.0,497.0,0.89,0.31,0.01,0.23,1.45,85.0,20.0,368.0,1606.0,1.0
28.0,2008.0,8.0,21.0,0.3,0.11,0.0,0.04,0.45,69.0,54.0,26.0,999.0,7.0
6.0,2002.0,0.0,491.0,0.15,0.05,0.0,0.0,0.21,55.0,4.0,8.0,987.0,1.0
15.0,1996.0,3.0,458.0,0.02,0.01,0.12,0.01,0.15,76.8,11.4,20.8,1025.6,6.4
26.0,2012.0,3.0,528.0,0.01,0.1,0.0,0.01,0.12,64.4,12.8,12.4,413.0,1.0
6.0,2002.0,0.0,489.0,0.11,0.04,0.0,0.0,0.16,50.0,8.0,8.8,1443.0,1.0
19.0,2008.0,1.0,227.0,0.0,0.0,0.01,0.0,0.01,56.8,13.2,48.8,766.0,4.4
15.0,1999.0,2.0,463.0,0.06,0.04,0.0,0.01,0.11,66.0,14.2,754.2,727.4,4.4
4.0,2007.0,3.0,6.0,0.12,0.0,0.0,0.01,0.13,61.4,12.0,69.8,1377.0,1.0
20.0,2012.0,6.0,110.0,0.02,0.01,0.0,0.01,0.04,60.6,17.6,8.0,960.0,1.0
19.0,2007.0,7.0,200.0,0.06,0.0,0.0,0.01,0.07,71.0,22.0,78.6,612.0,2.0
13.0,2009.0,1.0,121.0,0.0,0.08,0.0,0.02,0.1,70.0,41.0,77.0,369.0,1.0
29.0,2006.0,10.0,497.0,0.24,0.07,0.0,0.01,0.33,71.0,21.0,12.0,827.0,1.0
4.0,2009.0,0.0,113.0,0.08,0.0,0.0,0.01,0.08,71.0,25.8,129.0,368.0,1.0
18.0,2015.0,8.0,6.0,0.1,0.14,0.0,0.05,0.28,73.8,31.8,347.4,1085.6,3.4
4.0,2008.0,9.0,528.0,0.55,0.59,0.0,0.14,1.28,48.6,14.2,11.6,847.0,1.0
28.0,2011.0,0.0,70.0,0.08,0.05,0.0,0.01,0.13,56.0,18.0,20.0,1600.0,7.0
16.0,2003.0,2.0,202.0,0.37,0.29,0.0,0.1,0.76,47.4,18.2,46.6,796.6,3.8
17.0,2012.0,9.0,277.0,0.1,0.08,0.02,0.03,0.23,73.0,27.0,18.0,574.0,7.0
6.0,2003.0,0.0,491.0,0.06,0.02,0.0,0.0,0.09,66.0,15.2,16.2,959.0,1.0
26.0,2008.0,5.0,57.0,0.04,0.0,0.0,0.0,0.04,56.0,4.0,10.8,1090.0,1.0
28.0,2006.0,10.0,139.0,0.25,0.0,0.0,0.02,0.27,79.0,49.0,167.0,449.0,2.0
11.0,1988.0,4.0,361.0,0.59,0.14,0.81,0.02,1.56,69.8,32.8,146.0,686.6,2.8
15.0,1997.0,9.0,139.0,0.02,0.01,0.0,0.0,0.04,80.4,19.0,92.0,538.6,2.4
26.0,2008.4,0.0,199.8,0.15,0.05,0.14,0.01,0.35,68.6,31.6,38.4,829.0,5.0
16.0,2003.0,0.0,497.0,0.63,0.49,0.0,0.16,1.28,76.0,47.0,136.0,1220.0,5.0
17.0,2010.0,0.0,552.0,0.06,0.01,0.0,0.01,0.08,62.0,9.0,15.4,821.0,2.0
13.0,2011.0,11.0,491.0,0.0,0.06,0.0,0.02,0.08,80.0,52.0,235.0,1204.0,5.0
16.0,2007.0,1.0,127.0,0.11,0.09,0.0,0.03,0.23,59.8,35.6,34.8,1089.0,1.0
10.0,1999.0,0.0,4.0,0.68,0.12,0.0,0.01,0.81,52.4,10.6,5.4,46.8,7.0
26.0,2010.0,0.0,21.0,0.84,0.7,0.13,0.16,1.83,65.8,15.8,17.6,933.6,2.8
28.0,2008.0,10.0,139.0,0.2,0.0,0.0,0.02,0.22,70.0,23.0,8.0,431.0,1.0
19.0,2011.0,1.0,233.0,0.0,0.0,0.02,0.0,0.02,68.2,26.6,28.4,900.6,6.2
17.0,2008.0,6.0,70.0,0.12,0.11,0.0,0.02,0.25,59.0,7.0,8.0,946.0,2.0
15.0,1996.0,11.0,545.0,0.22,0.15,0.0,0.03,0.4,83.8,21.0,162.6,936.0,1.2
17.0,2011.0,7.0,364.0,0.05,0.0,0.18,0.01,0.24,59.0,30.4,76.4,671.6,7.0
26.0,2011.0,6.0,21.0,0.17,0.0,0.0,0.01,0.18,49.4,5.4,6.2,531.0,1.0
27.0,2014.0,0.0,552.0,0.21,0.21,0.0,0.04,0.45,70.6,6.6,20.0,1432.0,2.0
26.0,2008.0,1.0,448.0,0.14,0.0,0.0,0.01,0.15,67.0,9.0,12.8,661.0,1.0
7.0,2006.0,4.0,21.0,0.27,0.07,0.0,0.01,0.35,61.0,21.0,6.0,465.0,2.0
6.0,2002.0,8.0,489.0,0.15,0.06,0.0,0.0,0.21,61.0,8.0,4.0,865.0,1.0
15.0,1995.0,11.0,458.0,0.0,0.0,0.13,0.01,0.13,81.4,16.6,80.6,906.8,3.6
16.0,2008.0,10.0,497.0,0.34,0.01,0.0,0.06,0.41,70.6,13.4,4.0,1606.0,1.0
19.0,2015.0,0.0,78.0,0.0,0.0,0.08,0.0,0.08,63.4,16.0,114.2,565.4,4.8
16.0,2002.0,1.0,458.0,0.13,0.1,0.0,0.03,0.26,78.0,31.0,39.0,1409.0,5.0
2.0,2013.0,7.0,349.0,0.0,0.0,0.09,0.0,0.09,71.8,38.8,88.2,796.0,4.8
28.0,2009.0,8.0,552.0,0.13,0.18,0.0,0.04,0.35,48.0,50.0,53.0,571.0,7.0
4.0,2006.0,3.0,361.0,0.3,0.03,0.0,0.03,0.36,87.0,51.0,105.0,1683.0,2.0
16.0,2006.0,3.0,110.0,0.0,0.0,0.19,0.0,0.19,64.0,19.2,44.0,835.2,2.8
16.0,2006.2,3.0,533.0,0.47,0.36,0.0,0.12,0.95,64.4,26.4,25.0,124.0,1.0
10.0,1997.0,2.0,491.0,1.37,0.28,0.03,0.02,1.69,64.6,15.2,11.0,849.4,3.0
4.0,2011.0,7.0,349.0,0.0,0.0,0.1,0.0,0.1,71.2,38.6,86.6,915.8,3.8
2.0,2012.0,0.0,467.0,0.88,0.26,0.34,0.1,1.58,75.0,54.0,267.0,1365.0,2.0
18.0,2016.0,2.0,383.0,0.03,0.0,0.05,0.01,0.08,74.0,13.6,18.8,210.2,6.6
16.0,2001.0,1.0,528.0,0.27,0.21,0.0,0.07,0.55,68.0,19.0,12.0,1539.0,7.0
28.0,2008.0,7.0,98.0,0.18,0.0,0.01,0.01,0.2,71.0,7.0,35.0,314.0,7.0
2.0,2014.0,11.0,349.0,0.0,0.0,0.32,0.0,0.32,67.0,23.8,41.6,881.2,4.8
29.0,2002.0,10.0,53.0,0.07,0.02,0.0,0.0,0.09,74.0,14.0,14.0,678.0,7.0
4.0,2006.0,9.0,350.0,0.02,0.0,0.0,0.0,0.02,46.0,7.0,6.0,173.0,2.0
6.0,2004.0,3.0,53.0,0.16,0.06,0.0,0.0,0.22,66.0,10.0,7.6,953.0,1.0
15.0,2001.0,10.0,458.0,0.24,0.16,0.0,0.03,0.43,76.0,5.0,8.0,36.0,1.0
7.0,2002.0,10.0,448.0,0.17,0.04,0.0,0.01,0.22,92.0,24.0,15.0,1606.0,1.0
17.0,2010.0,10.0,101.0,0.08,0.0,0.0,0.01,0.08,48.0,8.0,29.2,331.0,2.0
16.0,2002.0,11.0,349.0,0.0,0.0,0.38,0.0,0.38,63.6,12.0,28.8,931.0,4.6
16.0,2007.0,1.0,265.0,0.0,0.0,0.17,0.0,0.17,59.0,17.4,59.2,832.2,4.8
29.0,2006.0,2.0,139.0,0.26,0.06,0.0,0.01,0.33,83.0,32.0,21.0,436.0,7.0
19.0,2006.0,10.0,458.0,0.07,0.0,0.0,0.01,0.07,72.0,44.0,17.6,1253.0,1.0
16.0,2008.0,3.0,277.0,0.19,0.15,0.0,0.05,0.39,76.0,4.0,12.2,214.0,1.0
13.0,2009.0,5.0,533.0,0.0,0.01,0.0,0.0,0.02,61.2,23.4,34.8,285.0,3.2
28.0,2007.0,11.0,325.0,0.0,0.02,0.0,0.0,0.02,75.0,25.0,28.0,1451.0,2.0
17.0,2009.0,7.0,21.0,0.49,0.15,0.0,0.09,0.73,74.0,48.0,51.0,1591.0,7.0
26.0,2010.0,3.0,528.0,1.52,0.54,0.0,0.18,2.24,67.2,19.8,17.4,1539.0,1.0
13.0,2010.0,1.0,121.0,0.0,0.1,0.0,0.02,0.11,77.0,24.0,27.0,84.0,7.0
29.0,2002.0,8.0,139.0,0.58,0.22,0.0,0.03,0.82,78.0,30.0,25.0,502.0,7.0
2.0,2011.0,2.0,529.0,0.13,0.21,0.07,0.03,0.45,79.0,62.0,113.0,1455.0,7.0
0.0,1987.0,0.0,21.0,0.44,0.02,0.0,0.0,0.47,65.6,9.4,337.8,866.2,1.0
29.0,2004.0,8.0,143.0,0.14,0.04,0.0,0.01,0.18,35.0,20.0,9.0,214.0,5.0
19.0,2010.0,1.0,436.0,0.0,0.0,0.01,0.0,0.01,62.6,17.0,69.6,971.0,5.6
19.0,2011.0,1.0,30.0,0.0,0.0,0.03,0.0,0.03,61.8,17.2,68.6,935.6,4.6
15.0,2000.0,3.0,458.0,1.56,1.47,0.19,0.17,3.39,68.0,12.0,99.0,502.0,1.0
4.0,2009.0,9.0,43.0,0.0,0.0,0.04,0.0,0.04,60.8,9.2,123.0,500.0,3.6
27.0,2014.0,3.0,349.0,0.0,0.0,0.03,0.0,0.03,58.4,12.0,25.4,714.2,4.0
15.0,1999.0,10.0,307.0,0.12,0.08,0.0,0.01,0.22,55.6,16.8,109.8,760.4,1.4
16.0,2008.0,10.0,139.0,0.38,0.07,0.01,1.82,2.28,82.0,8.0,20.0,431.0,1.0
28.0,2013.0,0.0,21.0,0.26,0.13,0.0,0.04,0.43,62.0,49.0,368.0,664.0,5.0
28.0,2009.0,3.0,448.0,0.85,0.43,0.0,0.13,1.41,79.0,45.0,40.0,152.0,2.0
28.0,2010.4,3.0,310.4,0.0,0.0,0.01,0.0,0.01,64.0,8.8,6.4,1280.0,3.8
13.0,2011.0,0.0,113.0,0.0,0.03,0.0,0.01,0.03,55.0,7.0,33.0,830.0,5.0
4.0,2010.0,0.0,127.0,0.12,0.02,0.0,0.01,0.15,60.8,6.8,5.8,66.0,1.0
19.0,2010.0,7.0,364.0,0.0,0.0,0.03,0.0,0.03,62.2,25.2,49.0,878.4,6.0
4.0,2010.0,3.0,491.0,0.06,0.0,0.0,0.0,0.07,70.0,7.0,14.8,1572.0,1.0
26.0,2009.0,3.0,569.0,0.04,0.0,0.0,0.0,0.04,51.0,8.2,6.8,1092.6,1.2
17.0,2012.0,2.0,503.0,0.0,0.0,0.3,0.0,0.3,49.0,19.0,19.0,810.0,5.0
16.0,2007.0,0.0,552.0,0.19,0.15,0.0,0.05,0.38,38.0,10.0,7.0,1197.0,2.0
15.0,1998.0,7.0,469.0,0.04,0.03,0.58,0.05,0.7,83.8,14.8,136.8,1370.0,5.0
19.0,2007.0,10.0,458.0,0.0,0.0,0.03,0.0,0.03,78.0,25.0,8.4,1057.8,1.0
17.0,2014.0,1.0,288.0,0.03,0.06,0.0,0.02,0.1,67.8,14.0,21.6,1502.0,2.0
15.0,1997.0,1.0,17.0,0.18,0.12,0.0,0.02,0.32,46.4,12.2,48.0,611.0,3.6
30.0,2014.0,3.0,528.0,0.35,0.13,0.0,0.05,0.53,70.0,17.0,20.0,1539.0,2.0
17.0,2008.0,10.0,139.0,0.54,0.0,0.0,0.04,0.58,81.0,20.0,25.0,453.0,1.0
16.0,2000.0,0.0,479.0,0.0,0.0,0.07,0.0,0.07,54.4,14.8,42.2,1016.6,6.0
4.0,2007.0,0.0,349.0,0.0,0.0,0.06,0.0,0.06,67.2,16.6,10.8,1149.4,3.4
4.0,2007.0,10.0,569.0,0.01,0.0,0.0,0.0,0.01,45.8,5.6,7.6,494.2,1.2
2.0,2015.0,0.0,552.0,0.05,0.11,0.04,0.01,0.21,63.8,4.6,11.0,1431.0,2.0
15.0,1997.0,2.0,560.0,0.04,0.03,0.16,0.02,0.24,63.6,19.4,77.2,1220.0,3.6
6.0,2005.0,4.0,327.0,0.08,0.03,0.0,0.0,0.12,45.6,9.8,16.8,108.0,1.0
16.0,2000.0,10.0,139.0,0.47,0.37,0.0,0.12,0.96,85.0,22.0,9.0,449.0,1.0
17.0,2007.0,10.0,139.0,0.29,0.04,0.0,0.03,0.37,85.0,31.0,57.0,429.0,7.0
18.0,2016.0,7.0,55.0,0.0,0.0,0.37,0.0,0.37,72.0,28.6,392.4,128.0,3.4
26.0,2007.0,10.0,497.0,0.39,0.72,0.0,0.15,1.26,68.0,36.0,21.0,1221.0,1.0
23.0,1991.0,1.0,277.0,0.0,0.0,0.48,0.0,0.48,61.0,33.6,108.6,649.8,4.4
16.0,2005.0,10.0,139.0,1.44,0.15,0.0,0.05,1.64,86.4,25.2,31.4,449.8,1.0
4.0,2009.0,3.0,33.0,0.0,0.0,0.02,0.0,0.02,66.0,17.4,39.8,1025.4,3.0
17.0,2007.0,0.0,127.0,0.17,0.41,0.0,0.15,0.73,55.0,24.0,19.0,502.0,7.0
13.0,2011.0,9.0,533.0,0.0,0.02,0.0,0.01,0.03,70.0,10.0,28.0,234.0,7.0
17.0,2009.0,9.0,6.0,0.34,0.25,0.0,0.1,0.68,81.0,28.0,20.0,574.0,7.0
16.0,2006.0,7.0,21.0,0.69,0.03,0.0,0.11,0.82,81.0,29.0,33.0,1176.0,7.0
18.0,2015.0,0.0,21.0,0.14,0.11,0.0,0.05,0.29,60.0,11.0,68.0,664.0,5.0
7.0,2003.0,6.0,491.0,0.06,0.02,0.0,0.0,0.08,55.0,14.0,5.0,1081.0,7.0
17.0,2009.0,10.0,277.0,0.0,0.0,0.15,0.0,0.15,68.0,8.4,9.2,811.6,1.2
16.0,2006.0,0.0,277.0,0.0,0.0,0.09,0.0,0.09,53.4,27.4,18.0,700.4,4.2
20.0,2014.0,0.0,458.0,0.0,0.08,0.12,0.02,0.22,82.0,24.0,125.0,1240.0,5.0
4.0,2010.0,3.0,552.0,0.07,0.0,0.0,0.01,0.08,68.0,21.8,35.4,867.0,7.0
26.0,2009.0,7.0,361.0,0.65,0.4,1.05,0.11,2.22,84.0,70.0,219.0,268.0,7.0
16.0,2009.0,3.0,294.0,0.1,0.08,0.0,0.03,0.2,81.2,34.2,52.0,647.0,7.0
19.0,2005.0,2.0,458.0,0.18,0.0,0.0,0.02,0.2,63.0,37.0,16.0,1250.0,7.0
2.0,2014.0,7.0,361.0,0.09,0.0,3.18,0.01,3.28,77.6,65.0,431.2,823.4,3.4
4.0,2011.0,9.0,533.0,0.08,0.0,0.0,0.01,0.08,70.8,26.8,341.0,477.0,1.0
27.0,2012.0,8.0,21.0,0.06,0.05,0.0,0.01,0.12,65.8,35.2,121.6,1135.2,4.4
18.0,2015.0,9.0,267.0,0.06,0.16,0.06,0.04,0.31,76.0,17.0,110.0,641.0,7.0
19.0,2006.0,5.0,101.0,0.18,0.0,0.0,0.01,0.2,55.6,16.2,43.4,511.6,1.6
28.0,2007.0,6.0,139.0,1.04,0.79,0.01,0.21,2.05,72.0,42.0,78.0,429.0,2.0
17.0,2006.0,6.0,458.0,0.0,0.57,0.04,0.0,0.61,75.8,42.0,124.4,574.4,4.6
16.0,2004.0,11.0,63.0,0.0,0.0,0.5,0.0,0.5,63.0,23.2,70.2,530.8,2.8
7.0,2003.0,0.0,515.0,0.12,0.03,0.0,0.0,0.15,62.6,9.8,14.0,1497.0,7.0
3.0,1999.0,6.0,194.0,0.0,0.0,0.17,0.0,0.17,61.8,14.8,7.4,791.6,3.2
30.0,2015.0,10.0,139.0,0.89,2.12,0.0,0.24,3.25,84.0,45.0,459.0,449.0,1.0
4.0,2006.0,0.0,448.0,0.08,0.0,0.0,0.01,0.09,60.0,4.0,28.4,152.0,1.0
7.0,2007.2,10.0,533.0,0.09,0.02,0.0,0.0,0.12,56.0,9.0,7.0,208.0,7.0
17.0,2010.0,1.0,30.0,0.0,0.0,0.02,0.0,0.02,64.2,17.4,69.4,561.8,4.6
13.0,2016.0,1.0,69.0,0.0,0.01,0.0,0.0,0.01,65.0,18.0,72.0,550.0,7.0
17.0,2010.0,6.0,21.0,0.21,0.02,0.0,0.02,0.25,69.8,19.0,4.0,1604.0,1.0
28.0,2010.0,0.0,21.0,0.11,0.02,0.0,0.01,0.15,62.0,10.0,7.2,1042.0,2.0
19.0,2005.0,4.0,497.0,0.06,0.0,0.0,0.0,0.06,72.0,30.0,8.0,1460.0,1.0
19.0,2009.0,3.0,139.0,0.08,0.0,0.0,0.01,0.09,70.6,33.8,162.8,1372.0,1.0
4.0,2008.0,3.0,102.0,0.0,0.0,0.01,0.0,0.01,59.2,7.4,12.2,320.8,1.2
15.0,1998.0,4.0,178.0,0.55,0.38,0.0,0.06,0.99,88.0,13.0,69.0,1051.0,7.0
4.0,2008.0,7.0,110.0,0.13,0.0,0.0,0.01,0.15,68.0,18.0,4.0,912.0,1.0
16.0,2005.0,0.0,458.0,0.05,0.04,0.0,0.01,0.1,53.0,23.0,9.6,1253.0,1.0
28.0,2011.0,3.0,491.0,0.01,0.01,0.0,0.0,0.02,54.0,5.0,6.0,1420.0,1.0
15.0,1997.0,0.0,248.0,0.04,0.03,0.0,0.0,0.07,55.0,11.2,55.0,765.6,3.2
28.0,2005.0,6.0,325.0,0.49,0.03,0.03,0.05,0.6,83.8,71.4,113.8,556.8,3.8
28.0,2008.0,3.0,53.0,0.27,0.01,0.01,0.02,0.31,63.0,16.0,12.0,979.0,2.0
17.0,2009.0,0.0,139.0,0.2,0.21,0.0,0.07,0.48,72.0,54.0,118.0,1085.0,5.0
10.0,2000.0,4.0,528.0,0.08,0.02,0.0,0.0,0.1,60.0,9.6,11.0,1283.0,2.2
29.0,2005.0,10.0,277.0,0.06,0.33,0.02,0.03,0.44,89.0,19.0,9.0,788.0,1.0
19.0,2006.0,0.0,497.0,0.18,0.0,0.0,0.02,0.19,51.0,14.0,15.0,666.0,5.0
4.0,2009.0,9.0,6.0,0.79,0.65,0.08,0.17,1.69,54.6,13.4,7.2,202.6,1.0
16.0,2006.0,9.0,349.0,0.15,0.12,0.2,0.04,0.51,75.0,45.0,55.0,978.0,7.0
29.0,2004.0,8.0,101.0,0.03,0.01,0.0,0.0,0.05,31.0,5.0,38.4,1128.0,7.0
6.0,2005.0,5.0,361.0,0.12,0.04,0.16,0.01,0.33,74.0,14.0,32.2,735.0,1.0
26.0,2007.0,1.0,528.0,0.0,0.01,0.0,0.0,0.02,64.0,17.8,13.6,1317.0,4.4
21.0,1997.0,2.0,503.0,0.0,0.0,0.18,0.0,0.18,60.0,16.2,57.2,882.0,6.0
30.0,2014.0,4.0,528.0,0.13,0.18,0.0,0.03,0.34,91.0,6.0,218.0,1546.0,2.0
15.0,1997.0,8.0,469.0,0.1,0.07,0.13,0.02,0.31,81.6,14.0,115.4,1370.0,5.0
29.0,2002.0,4.0,277.0,0.06,0.02,0.0,0.0,0.08,67.8,20.8,9.8,815.0,1.0
16.0,2001.0,2.0,85.0,0.22,0.17,0.3,0.06,0.75,81.0,22.0,27.0,268.0,7.0
29.0,2005.0,9.0,277.0,0.28,0.08,0.0,0.01,0.38,75.0,16.0,8.0,815.0,2.0
0.0,1982.0,10.0,53.0,0.46,0.03,0.0,0.01,0.5,65.4,28.6,163.0,404.4,3.8
19.0,2010.0,11.0,458.0,0.11,0.0,0.0,0.01,0.12,86.0,27.0,32.0,1157.0,1.0
4.0,2007.0,10.0,139.0,0.1,0.65,0.0,0.11,0.85,73.0,12.2,15.0,524.8,1.0
19.0,2008.0,7.0,157.0,0.0,0.0,0.07,0.0,0.07,66.6,16.6,78.2,748.6,5.0
17.0,2011.0,3.0,528.0,0.1,0.1,0.0,0.04,0.24,72.2,9.4,23.6,1539.0,1.0
19.0,2011.0,1.0,37.0,0.0,0.0,0.11,0.0,0.11,60.0,13.2,28.0,237.0,6.2
15.0,1997.0,9.0,139.0,0.66,0.45,0.0,0.08,1.19,87.4,15.0,29.2,566.8,3.4
23.0,1993.0,2.0,361.0,0.52,0.16,1.29,0.03,2.0,65.8,32.0,99.6,865.6,4.6
4.0,2006.0,3.0,528.0,0.0,0.0,0.08,0.0,0.08,67.0,13.2,8.6,1539.0,1.0
29.0,2004.0,6.0,325.0,0.18,0.08,0.0,0.01,0.27,87.0,69.0,33.0,401.0,1.0
19.0,2005.0,10.0,458.0,0.13,0.0,0.0,0.01,0.14,65.0,22.0,4.0,1082.0,2.0
20.0,2016.0,5.0,432.0,0.0,0.01,0.0,0.0,0.01,66.0,33.8,47.4,1524.0,2.0
29.0,2009.6,8.0,533.0,0.04,0.01,0.0,0.0,0.06,54.0,10.0,14.0,1553.0,5.0
20.0,2015.0,7.0,98.0,0.0,0.0,0.03,0.0,0.03,51.4,14.2,81.0,712.0,6.0
28.0,2007.0,7.0,467.0,0.26,0.0,0.02,0.02,0.3,63.0,4.0,5.0,1365.0,7.0
19.0,2009.0,3.0,127.0,0.13,0.01,0.0,0.02,0.16,58.2,11.8,44.0,1099.6,1.2
18.0,2014.0,10.0,459.0,0.58,0.0,0.0,0.14,0.72,83.0,17.0,205.0,1247.0,1.0
21.0,1996.0,5.0,277.0,0.0,0.0,0.08,0.0,0.08,64.4,13.6,150.6,837.4,5.0
7.0,2004.0,4.0,85.0,0.32,0.08,0.0,0.01,0.42,81.0,32.0,17.0,133.0,1.0
2.0,2011.0,3.0,528.0,0.08,0.04,0.0,0.01,0.13,60.2,15.6,15.2,873.0,1.0
30.0,2015.0,0.0,21.0,0.09,0.04,0.0,0.01,0.14,75.0,25.0,55.0,1119.0,7.0
26.0,2009.0,9.0,21.0,0.08,0.0,0.0,0.01,0.09,55.2,9.4,8.4,49.0,1.0
10.0,1999.0,4.0,248.0,0.1,0.02,0.0,0.0,0.12,77.8,14.4,196.4,691.8,3.4
15.0,1997.0,1.0,85.0,0.39,0.26,0.12,0.05,0.83,66.2,15.8,123.8,509.2,3.6
26.0,2013.0,3.0,110.0,0.01,0.05,0.0,0.0,0.07,48.6,9.4,5.4,987.8,1.8
19.0,2010.0,4.0,110.0,0.1,0.09,0.0,0.05,0.24,51.6,6.2,5.8,1089.0,2.0
30.0,2016.0,0.0,456.0,0.01,0.0,0.0,0.0,0.01,75.0,24.0,7.0,1451.0,2.0
4.0,2011.0,1.0,445.0,0.2,0.0,0.0,0.02,0.21,60.0,27.2,23.4,310.0,1.0
7.0,2004.0,0.0,528.0,0.06,0.02,0.0,0.0,0.08,78.0,25.0,11.0,1539.0,7.0
6.0,2002.0,5.0,53.0,0.51,0.19,0.0,0.01,0.72,82.0,20.0,11.0,1186.0,1.0
19.0,2012.0,7.0,167.0,0.0,0.0,0.02,0.0,0.02,52.4,12.8,50.8,460.8,6.0
4.0,2008.0,1.0,110.0,0.0,0.0,0.01,0.0,0.01,54.6,10.8,13.4,667.0,2.4
29.0,2003.0,10.0,257.0,0.03,0.01,0.0,0.0,0.04,67.0,11.0,37.4,212.0,1.0
28.0,2009.0,0.0,491.0,0.25,0.0,0.0,0.0,0.25,57.6,26.0,65.0,1150.4,2.4
15.0,1997.0,9.0,349.0,0.0,0.0,0.28,0.02,0.3,66.4,16.2,105.8,735.8,5.6
29.0,2005.0,1.0,201.0,0.08,0.02,0.0,0.0,0.11,39.0,20.0,8.0,667.0,1.0
16.0,2009.0,3.0,458.0,0.0,0.06,0.0,0.38,0.44,67.4,10.8,16.0,1140.2,5.0
20.0,2012.0,2.0,458.0,0.05,0.05,0.0,0.02,0.12,54.0,39.0,30.0,1041.0,7.0
17.0,2008.0,6.0,491.0,0.1,0.08,0.0,0.03,0.21,61.0,21.0,11.0,17.0,1.0
13.0,2007.0,9.0,337.0,0.0,0.04,0.0,0.0,0.04,75.0,7.0,9.0,966.0,1.0
28.0,2010.4,6.0,70.0,0.0,0.1,0.0,0.02,0.12,66.0,24.0,4.0,946.0,2.0
4.0,2007.0,7.0,432.0,0.05,0.0,0.0,0.0,0.06,60.0,10.0,7.6,73.0,2.0
17.0,2011.0,10.0,277.0,0.0,0.0,0.26,0.0,0.26,67.6,25.6,52.0,737.0,3.2
